-950.2,-19.4,5945.8,-966.3,-46.8,6025.4,-937.8,-40.5,5867.0,-940.4,-287.0,5940.9,-836.7,397.2,6006.7,-913.1,404.3,5882.8,-930.2,-539.9,5931.1,-1015.6,712.3,5987.0,-963.0,794.5,5890.4,-866.7,860.8,5946.6,-786.0,876.2,5884.3,-876.7,853.5,5991.2,-799.7,885.8,5846.1,-1066.9,740.3,5984.4,-1000.3,856.9,5890.4,-813.7,-639.2,5909.6,-851.7,-672.3,5942.9,-844.4,-677.3,5884.0,-923.1,-646.6,5976.0,-914.6,-654.0,5881.6,-993.3,-479.6,6071.1,-935.0,-472.2,5802.9,-975.7,-193.1,6123.9,-916.9,-177.1,5755.2,-908.7,14.5,6142.6,-771.9,28.5,5718.8,-900.5,74.4,6150.4,-748.6,102.8,5701.0,-866.3,107.8,6108.5,-715.8,137.1,5733.1,-872.9,68.2,6125.4,-705.0,85.3,5715.6,-862.3,79.8,6108.2,-700.5,98.6,5728.6
-939.1,-19.1,5951.3,-956.7,-44.4,6031.5,-924.5,-37.8,5871.8,-930.3,-284.5,5946.8,-801.8,392.6,6014.1,-909.3,404.2,5889.6,-920.1,-537.9,5937.0,-965.8,719.4,5996.8,-964.2,796.2,5897.1,-807.3,861.1,5955.0,-786.5,875.6,5891.2,-818.8,854.2,6000.8,-800.6,886.5,5851.6,-1006.3,765.9,5995.1,-1002.0,860.2,5896.9,-795.7,-639.8,5918.0,-840.3,-672.9,5950.8,-828.4,-677.3,5891.4,-914.7,-647.1,5983.1,-899.4,-653.7,5887.1,-975.3,-479.5,6078.3,-913.2,-470.8,5806.5,-976.8,-195.8,6130.3,-900.4,-180.3,5759.4,-899.7,15.0,6151.2,-729.8,21.9,5723.3,-890.4,75.6,6158.7,-703.4,95.2,5705.6,-853.3,109.4,6116.8,-676.0,127.5,5739.3,-859.5,69.2,6135.0,-665.0,74.1,5721.1,-848.6,81.0,6117.6,-663.1,87.9,5734.4
-925.3,-21.1,5949.9,-943.7,-44.1,6030.3,-909.0,-37.2,5870.1,-917.2,-283.7,5945.8,-780.0,391.3,6014.2,-903.8,403.8,5888.7,-905.8,-537.2,5936.2,-902.4,730.9,5998.4,-961.4,796.6,5895.9,-740.3,857.4,5955.1,-781.1,874.0,5890.6,-749.8,851.2,6001.9,-799.5,885.6,5850.2,-941.4,788.8,5997.0,-1001.1,861.2,5895.5,-776.8,-639.6,5919.1,-823.8,-673.0,5951.7,-810.1,-677.1,5891.7,-897.8,-647.1,5983.1,-878.0,-653.5,5885.5,-961.9,-480.6,6077.8,-896.3,-470.3,5804.1,-967.1,-198.2,6129.1,-878.6,-181.0,5757.2,-897.8,13.2,6152.3,-693.7,16.1,5721.4,-891.0,72.8,6159.1,-662.0,86.9,5703.2,-855.0,105.9,6117.7,-639.1,117.8,5738.0,-859.0,66.5,6136.9,-624.2,62.9,5719.8,-847.7,77.9,6119.4,-622.4,76.8,5733.2
-909.1,-22.2,5943.1,-928.2,-44.3,6023.5,-891.7,-36.7,5863.2,-902.2,-282.9,5939.2,-759.8,389.3,6008.9,-899.1,403.1,5884.2,-889.8,-536.4,5929.9,-843.5,743.5,5995.4,-959.1,796.4,5891.4,-676.6,854.2,5950.4,-775.6,872.9,5886.7,-688.5,848.2,5998.6,-797.6,884.4,5846.3,-881.1,807.6,5994.3,-999.8,861.1,5891.7,-759.6,-638.6,5914.1,-806.0,-671.8,5946.6,-792.9,-675.9,5886.3,-883.3,-646.2,5977.2,-861.6,-652.3,5878.0,-944.5,-480.4,6071.9,-874.0,-469.0,5796.6,-954.2,-199.1,6121.8,-850.0,-180.9,5750.7,-895.2,12.2,6146.4,-657.3,12.8,5716.4,-890.3,71.0,6153.0,-626.2,81.1,5698.0,-855.8,103.4,6112.4,-607.9,109.3,5734.3,-857.8,64.8,6132.2,-594.3,55.0,5716.7,-845.7,76.3,6114.8,-592.8,68.2,5730.3
-895.3,-19.7,5950.1,-914.4,-43.3,6031.1,-877.7,-32.9,5869.7,-890.0,-281.1,5946.3,-743.9,391.5,6018.0,-895.0,404.3,5892.8,-881.4,-531.3,5936.5,-780.0,754.5,6008.0,-957.3,797.9,5899.5,-607.8,850.2,5962.8,-770.7,874.2,5894.5,-624.0,844.7,6011.2,-795.2,885.4,5852.9,-812.7,821.5,6006.9,-1000.9,862.8,5900.4,-741.8,-637.7,5922.3,-789.0,-671.9,5954.5,-776.9,-675.4,5893.8,-866.9,-646.4,5984.8,-848.1,-653.0,5883.7,-931.6,-479.4,6080.0,-854.9,-468.3,5801.0,-944.3,-199.2,6128.5,-827.2,-180.6,5757.3,-891.1,12.2,6155.1,-631.1,9.4,5722.8,-887.7,72.1,6161.3,-596.4,74.9,5704.4,-852.7,105.2,6121.4,-580.1,103.1,5742.9,-854.0,65.9,6142.0,-569.0,48.2,5725.5,-841.1,77.9,6124.8,-567.8,61.5,5739.3
-883.1,-16.7,5954.1,-900.6,-31.9,6035.6,-868.4,-19.9,5873.2,-877.3,-274.5,5950.1,-722.2,385.3,6022.4,-889.4,404.8,5898.7,-865.8,-527.5,5939.3,-718.9,760.4,6013.9,-957.3,798.5,5903.9,-548.5,838.5,5972.2,-772.8,875.4,5903.4,-566.1,833.4,6019.4,-794.3,886.9,5859.7,-749.0,830.7,6012.8,-1002.2,864.4,5905.4,-722.6,-638.0,5925.2,-770.6,-671.6,5958.1,-763.1,-675.7,5897.3,-847.1,-646.7,5988.8,-835.6,-654.5,5886.2,-911.7,-478.5,6083.6,-846.3,-467.4,5802.6,-937.6,-200.0,6132.0,-802.9,-181.6,5759.1,-880.8,14.0,6160.4,-603.9,5.2,5728.7,-877.3,78.1,6165.1,-568.8,72.4,5712.1,-841.6,113.3,6126.1,-554.7,100.2,5752.1,-844.0,72.1,6147.1,-540.0,44.6,5734.0,-827.2,82.9,6130.1,-541.1,58.5,5748.2
-850.5,-16.8,5927.9,-876.9,-34.0,6009.3,-836.7,-23.4,5847.1,-848.7,-274.8,5924.5,-709.9,385.6,5996.4,-876.1,402.8,5872.1,-838.9,-526.8,5914.2,-657.3,761.4,5986.8,-950.6,794.8,5875.0,-485.0,825.5,5943.5,-771.3,871.6,5877.3,-497.5,819.9,5990.8,-790.8,883.1,5833.5,-684.0,831.6,5984.7,-996.6,861.4,5875.0,-711.1,-635.3,5899.9,-751.4,-668.6,5932.8,-747.3,-672.8,5872.4,-824.0,-643.8,5963.4,-817.6,-651.6,5861.7,-896.9,-476.2,6057.4,-829.8,-465.8,5778.8,-907.5,-197.6,6105.0,-777.5,-179.8,5733.6,-855.1,16.8,6134.7,-582.8,4.5,5704.2,-852.6,79.8,6138.1,-551.1,67.7,5686.4,-816.4,112.9,6100.7,-534.2,93.9,5726.4,-818.5,74.0,6121.1,-523.9,41.1,5709.8,-803.5,84.1,6104.6,-524.3,54.3,5723.8
-831.5,-16.6,5925.7,-862.9,-34.7,6007.4,-815.6,-24.3,5844.7,-829.9,-274.9,5922.7,-692.1,387.1,5994.5,-866.5,402.8,5868.9,-821.0,-526.9,5912.9,-612.7,760.9,5985.9,-948.6,794.3,5868.5,-437.7,812.2,5941.1,-771.8,871.2,5873.4,-446.8,807.5,5988.4,-790.0,882.7,5829.1,-632.6,829.2,5982.9,-995.4,861.7,5867.7,-694.4,-634.1,5898.6,-731.3,-667.5,5931.7,-726.6,-671.6,5871.4,-806.6,-643.4,5962.0,-800.0,-651.2,5860.9,-885.1,-474.6,6055.5,-812.6,-465.7,5778.0,-892.3,-196.5,6103.3,-761.5,-179.3,5730.2,-839.8,20.0,6134.7,-564.9,3.2,5701.1,-836.3,81.0,6137.0,-531.9,65.5,5682.9,-800.9,112.9,6100.4,-513.9,90.9,5723.3,-802.4,75.3,6120.3,-502.9,39.0,5707.8,-789.0,85.2,6104.1,-503.6,51.6,5721.5
-811.2,-16.6,5927.4,-839.1,-35.1,6009.5,-797.7,-24.6,5846.1,-804.9,-275.0,5924.6,-677.1,387.7,5996.8,-855.2,402.9,5870.6,-794.0,-526.7,5915.3,-576.7,760.5,5989.4,-947.8,794.9,5867.2,-401.0,801.9,5944.0,-772.3,871.8,5875.0,-408.8,797.1,5991.2,-789.8,883.2,5830.2,-595.3,828.6,5985.7,-995.2,863.1,5865.9,-672.3,-633.0,5901.0,-708.1,-666.6,5934.2,-704.8,-670.6,5874.0,-780.2,-643.0,5964.7,-775.9,-651.4,5863.9,-855.2,-473.1,6057.6,-793.8,-465.8,5780.5,-865.8,-195.2,6104.9,-746.0,-178.6,5731.0,-818.0,22.2,6137.4,-548.7,2.4,5702.7,-815.6,82.4,6139.3,-515.2,63.8,5684.3,-783.6,113.3,6103.2,-497.9,88.4,5724.5,-783.5,76.8,6122.7,-485.6,38.1,5709.7,-773.0,86.7,6106.9,-486.1,50.5,5723.2
-792.2,-16.6,5924.8,-814.8,-35.3,6007.1,-779.3,-25.2,5843.5,-785.2,-274.9,5922.2,-658.0,387.8,5994.1,-844.8,403.0,5869.3,-774.1,-526.0,5913.2,-553.6,760.3,5986.9,-946.9,794.8,5864.4,-376.5,795.3,5941.6,-772.4,871.9,5874.2,-383.2,790.5,5988.5,-789.6,883.1,5829.4,-573.4,829.8,5981.5,-994.8,862.9,5862.4,-655.6,-632.0,5899.3,-691.4,-665.8,5932.3,-687.0,-669.3,5872.3,-764.0,-642.2,5962.6,-758.8,-650.7,5862.2,-831.2,-471.8,6055.2,-771.2,-465.2,5778.5,-837.7,-193.2,6102.5,-726.2,-177.6,5727.0,-790.5,24.5,6135.7,-527.6,3.3,5698.8,-788.5,83.2,6137.2,-494.2,64.6,5680.0,-761.3,113.3,6102.1,-476.7,89.5,5719.6,-761.7,77.8,6121.3,-463.6,39.1,5705.2,-752.4,87.6,6105.9,-462.3,51.8,5718.6
