pelvis_x,pelvis_y,pelvis_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,torso_x,torso_y,torso_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,neck_x,neck_y,neck_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_big_toe_x,left_big_toe_y,left_big_toe_z,right_big_toe_x,right_big_toe_y,right_big_toe_z,left_small_toe_x,left_small_toe_y,left_small_toe_z,right_small_toe_x,right_small_toe_y,right_small_toe_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,nose_x,nose_y,nose_z,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_knuckle_x,left_pinky_knuckle_y,left_pinky_knuckle_z,right_pinky_knuckle_x,right_pinky_knuckle_y,right_pinky_knuckle_z,left_middle_tip_x,left_middle_tip_y,left_middle_tip_z,right_middle_tip_x,right_middle_tip_y,right_middle_tip_z,left_index_knuckle_x,left_index_knuckle_y,left_index_knuckle_z,right_index_knuckle_x,right_index_knuckle_y,right_index_knuckle_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z, right_thumb_tip_x, right_thumb_tip_y, right_thumb_tip_z
1946.2,74.0,6362.4,1976.9,56.6,6288.0,1914.1,66.1,6436.6,1939.0,-190.6,6351.0,2032.8,507.2,6318.9,1967.2,500.7,6461.2,1942.0,-443.4,6346.0,2104.4,884.4,6322.8,2019.7,862.0,6483.8,1903.2,981.3,6285.3,1834.0,946.2,6454.2,1939.3,992.6,6244.6,1843.2,936.7,6496.6,2149.0,953.5,6342.6,2056.6,930.7,6481.8,1849.6,-534.2,6281.8,1892.7,-575.1,6273.0,1847.8,-570.1,6322.6,1962.2,-567.4,6294.8,1902.2,-554.3,6379.7,2020.7,-400.3,6244.6,1929.2,-383.0,6481.1,2024.4,-99.5,6188.3,1945.8,-119.9,6554.2,1911.2,129.0,6153.7,1922.6,108.6,6574.7,1902.2,206.0,6129.1,1924.3,169.9,6611.3,1876.9,248.7,6161.7,1902.6,199.6,6577.5,1857.4,200.7,6144.2,1898.2,168.1,6597.0,1844.3,216.4,6158.3,1895.3,179.9,6583.0
1949.4,74.8,6363.4,1977.1,56.4,6288.3,1917.6,66.0,6438.1,1940.6,-190.3,6351.7,2032.4,507.0,6317.4,1968.1,500.7,6461.7,1942.2,-443.5,6345.9,2103.1,884.6,6322.2,2019.9,861.9,6482.3,1903.4,979.8,6285.4,1834.4,945.5,6452.4,1938.4,991.8,6244.4,1843.6,935.9,6495.1,2147.4,953.5,6341.5,2056.4,930.5,6480.9,1850.0,-534.8,6282.7,1893.0,-575.2,6273.3,1849.1,-570.5,6323.5,1962.4,-567.1,6294.3,1904.8,-554.4,6379.8,2019.9,-400.2,6243.7,1933.0,-382.6,6481.4,2024.2,-98.6,6189.1,1946.1,-117.5,6555.2,1911.6,131.1,6155.1,1921.6,109.7,6574.2,1902.8,207.9,6131.7,1922.8,171.7,6608.5,1877.9,249.7,6165.3,1901.4,203.2,6574.3,1858.5,201.8,6147.4,1896.6,170.1,6592.9,1845.6,217.1,6162.0,1894.0,182.1,6578.7
1950.1,75.7,6357.2,1975.1,56.4,6281.6,1918.9,65.9,6432.3,1940.0,-189.4,6345.3,2029.9,506.2,6309.9,1967.2,500.2,6455.5,1940.4,-443.1,6338.8,2099.7,884.2,6315.6,2018.6,860.9,6474.6,1901.6,977.1,6279.5,1832.8,943.7,6444.1,1935.1,989.9,6238.1,1842.1,934.0,6487.2,2143.5,952.6,6334.0,2054.4,929.3,6473.6,1848.3,-534.9,6276.7,1891.3,-574.6,6266.8,1848.7,-570.2,6317.3,1960.7,-566.0,6287.0,1906.7,-553.8,6373.0,2016.7,-399.4,6235.9,1935.0,-381.7,6474.6,2021.7,-96.7,6183.0,1944.3,-113.6,6548.7,1909.8,134.5,6149.9,1918.5,111.3,6566.7,1901.4,211.1,6128.1,1919.5,174.0,6599.0,1876.7,251.4,6162.5,1898.5,207.1,6564.6,1857.6,203.8,6144.2,1893.2,172.4,6582.3,1844.8,218.6,6159.2,1890.8,184.5,6568.0
1951.4,76.7,6354.1,1974.0,56.3,6277.9,1920.7,65.8,6429.6,1940.4,-188.5,6341.9,2028.5,506.0,6305.7,1967.3,500.1,6452.4,1939.5,-442.8,6334.8,2096.7,884.1,6312.2,2018.1,860.2,6470.0,1900.8,974.9,6276.8,1832.4,942.0,6439.0,1932.3,988.4,6235.1,1841.7,932.2,6482.4,2140.0,952.0,6329.8,2053.2,928.4,6469.1,1847.4,-535.4,6273.8,1890.3,-574.3,6263.3,1849.0,-570.4,6314.3,1959.8,-565.0,6282.7,1909.2,-553.5,6369.3,2014.4,-398.7,6231.0,1938.0,-380.9,6470.8,2019.9,-94.8,6179.9,1943.7,-111.0,6545.4,1909.0,137.0,6147.6,1917.1,112.2,6562.7,1900.7,213.2,6126.9,1917.8,175.1,6593.5,1876.3,252.4,6162.2,1896.9,208.9,6558.8,1857.5,205.1,6143.6,1891.4,173.5,6576.0,1844.7,219.5,6158.9,1889.0,185.6,6561.5
1952.1,78.4,6348.9,1972.3,56.4,6272.4,1921.8,65.8,6424.7,1940.2,-187.1,6336.4,2026.4,505.5,6299.5,1966.7,499.8,6446.9,1937.8,-442.4,6328.4,2093.6,883.5,6306.7,2017.4,859.3,6463.3,1899.2,972.3,6271.5,1831.7,940.1,6431.7,1929.3,986.5,6229.6,1841.0,930.3,6475.2,2136.5,951.1,6323.7,2051.7,927.3,6462.4,1845.8,-535.9,6268.5,1888.6,-573.9,6257.6,1848.4,-570.5,6309.0,1957.9,-563.8,6276.1,1911.3,-553.1,6363.2,2011.6,-397.7,6224.1,1939.2,-379.8,6464.5,2017.6,-92.2,6175.1,1942.1,-107.7,6539.9,1907.0,140.1,6143.2,1913.1,113.6,6556.0,1898.1,216.0,6123.7,1913.5,177.2,6585.1,1873.0,253.9,6159.9,1893.5,212.1,6550.2,1856.3,206.7,6140.9,1887.4,175.5,6566.7,1843.5,220.5,6156.6,1885.7,187.8,6552.1
1951.4,79.3,6342.1,1970.0,56.3,6265.2,1921.5,65.7,6418.1,1939.3,-186.1,6329.3,2023.6,504.8,6291.3,1965.4,499.4,6440.1,1935.8,-442.0,6320.8,2089.9,883.2,6298.6,2015.7,858.3,6455.2,1896.8,970.2,6263.5,1829.8,938.5,6423.1,1925.2,984.8,6221.4,1839.3,928.6,6466.8,2132.7,950.3,6315.0,2049.5,925.9,6454.6,1843.7,-536.2,6262.2,1886.4,-573.3,6250.8,1847.4,-570.6,6302.6,1955.5,-562.7,6268.3,1912.6,-552.7,6355.9,2008.5,-396.5,6215.9,1939.9,-378.6,6457.0,2014.7,-90.2,6168.5,1940.4,-104.9,6532.8,1904.3,143.0,6137.0,1909.6,114.9,6548.1,1895.2,219.1,6118.6,1909.5,178.8,6575.9,1869.8,256.1,6155.3,1889.9,214.6,6540.8,1854.5,209.0,6136.2,1883.4,177.1,6556.6,1841.6,222.5,6152.1,1882.2,189.6,6541.9
1950.8,79.2,6340.0,1969.3,56.3,6262.8,1921.4,65.6,6416.3,1939.0,-185.3,6327.3,2022.6,504.5,6288.7,1965.4,499.4,6437.9,1935.2,-441.8,6318.7,2088.2,883.1,6296.2,2015.8,857.9,6452.0,1896.0,969.2,6260.7,1829.6,937.7,6419.2,1923.7,984.0,6218.3,1839.1,927.7,6463.0,2130.8,950.0,6311.9,2049.1,925.5,6451.4,1842.3,-536.7,6261.6,1885.3,-573.2,6249.7,1847.6,-571.0,6301.9,1954.6,-562.1,6266.0,1915.6,-552.8,6354.3,2007.3,-395.5,6213.0,1940.1,-378.1,6454.9,2013.4,-88.0,6166.7,1939.9,-102.1,6530.5,1902.9,146.7,6135.5,1906.9,116.5,6545.1,1893.8,222.6,6118.0,1906.4,180.5,6572.1,1867.6,258.8,6154.8,1887.5,216.5,6536.8,1853.4,212.0,6135.6,1880.4,178.6,6552.0,1840.4,225.1,6151.6,1879.9,191.2,6537.3
1952.0,79.5,6340.6,1969.4,56.3,6263.1,1923.1,65.6,6417.2,1940.0,-184.9,6327.9,2022.1,504.4,6287.6,1966.0,499.6,6438.1,1935.4,-441.8,6319.1,2087.5,883.5,6295.3,2016.0,857.9,6450.8,1896.1,968.2,6260.5,1830.0,937.2,6417.8,1922.9,983.3,6217.9,1839.5,927.3,6461.8,2130.0,950.2,6310.9,2049.0,925.4,6450.4,1840.5,-537.4,6263.4,1883.7,-573.4,6251.0,1848.2,-571.7,6303.6,1954.2,-561.7,6266.2,1917.9,-553.2,6355.0,2006.6,-395.1,6212.6,1941.7,-377.8,6455.4,2013.0,-87.5,6167.4,1940.3,-100.2,6531.1,1902.3,146.8,6136.5,1905.1,117.4,6544.8,1892.6,222.5,6119.7,1904.1,181.7,6570.4,1865.7,258.5,6156.9,1885.6,217.5,6534.7,1853.0,211.9,6137.5,1878.1,179.6,6549.7,1839.9,224.9,6153.7,1878.1,192.2,6534.8
1951.5,79.9,6338.4,1968.6,56.4,6260.6,1923.3,65.6,6415.2,1939.6,-184.1,6325.6,2020.5,504.2,6284.8,1965.7,499.8,6436.0,1934.5,-441.7,6316.7,2086.4,883.5,6293.2,2015.9,857.7,6447.9,1895.5,967.2,6258.5,1829.1,936.4,6414.4,1921.5,982.4,6215.8,1838.9,926.5,6458.5,2128.9,950.0,6308.2,2048.9,925.0,6447.6,1836.8,-537.8,6262.5,1879.8,-573.3,6249.6,1847.6,-571.9,6302.7,1952.2,-561.2,6263.6,1918.5,-553.4,6353.1,2004.9,-394.3,6209.5,1942.2,-377.4,6453.0,2011.8,-86.7,6165.3,1939.8,-98.5,6528.7,1901.2,147.2,6134.9,1903.1,118.2,6541.8,1891.7,222.8,6118.8,1901.6,182.4,6566.6,1864.6,258.7,6156.4,1883.3,218.0,6530.7,1852.2,212.2,6136.9,1875.5,180.3,6545.4,1839.1,225.2,6153.3,1875.8,192.9,6530.4
1950.7,80.5,6333.8,1967.0,56.3,6255.7,1923.1,65.6,6410.9,1938.8,-183.7,6321.1,2017.2,503.9,6278.9,1964.9,499.9,6431.1,1933.3,-441.4,6312.2,2084.1,882.9,6287.9,2014.6,857.2,6442.0,1894.0,965.9,6253.1,1827.8,935.2,6408.0,1919.5,981.2,6210.2,1837.7,925.4,6452.2,2126.5,949.0,6302.8,2047.5,924.2,6441.8,1832.4,-537.7,6259.7,1874.6,-573.1,6246.4,1846.7,-571.9,6299.8,1949.1,-560.7,6259.1,1919.0,-553.4,6349.0,2002.9,-393.6,6204.4,1942.4,-376.9,6448.5,2009.7,-86.2,6160.8,1938.5,-97.2,6524.3,1898.8,147.6,6130.6,1899.8,118.7,6536.5,1889.2,223.2,6115.0,1897.7,183.0,6560.2,1862.0,259.0,6153.2,1879.7,218.5,6523.8,1850.3,212.3,6133.5,1871.8,180.6,6538.3,1837.1,225.2,6150.1,1872.5,193.3,6523.3
