pelvis_x,pelvis_y,pelvis_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,torso_x,torso_y,torso_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,neck_x,neck_y,neck_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_big_toe_x,left_big_toe_y,left_big_toe_z,right_big_toe_x,right_big_toe_y,right_big_toe_z,left_small_toe_x,left_small_toe_y,left_small_toe_z,right_small_toe_x,right_small_toe_y,right_small_toe_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,nose_x,nose_y,nose_z,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_knuckle_x,left_pinky_knuckle_y,left_pinky_knuckle_z,right_pinky_knuckle_x,right_pinky_knuckle_y,right_pinky_knuckle_z,left_middle_tip_x,left_middle_tip_y,left_middle_tip_z,right_middle_tip_x,right_middle_tip_y,right_middle_tip_z,left_index_knuckle_x,left_index_knuckle_y,left_index_knuckle_z,right_index_knuckle_x,right_index_knuckle_y,right_index_knuckle_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z, right_thumb_tip_x, right_thumb_tip_y, right_thumb_tip_z
1695.5,122.0,6780.6,1726.3,101.1,6705.9,1658.0,111.7,6853.1,1696.6,-141.6,6777.0,1765.8,571.4,6701.7,1719.1,557.1,6856.6,1713.8,-393.8,6776.6,1829.3,938.4,6676.3,1769.8,916.2,6866.3,1646.7,1027.9,6621.6,1603.5,1005.2,6815.9,1683.5,1037.3,6574.6,1603.0,997.8,6858.2,1874.4,1015.8,6694.4,1802.2,986.8,6859.9,1657.7,-512.2,6727.4,1700.4,-541.6,6721.7,1653.6,-539.9,6767.7,1755.7,-511.7,6739.0,1693.7,-504.5,6821.6,1796.7,-335.3,6677.2,1671.2,-325.8,6903.9,1798.1,-37.8,6617.4,1662.5,-44.3,6966.5,1717.9,205.2,6569.6,1651.2,186.1,6972.7,1719.1,285.7,6539.7,1650.2,249.7,7000.4,1704.8,329.1,6572.4,1638.8,283.9,6962.6,1676.4,287.7,6555.9,1622.8,248.9,6976.7,1662.2,303.5,6569.7,1626.7,261.6,6959.5
1698.0,122.1,6789.7,1728.5,100.3,6715.1,1660.1,111.9,6862.3,1699.0,-141.9,6786.8,1767.4,569.9,6710.5,1720.8,557.4,6864.9,1716.4,-394.3,6787.0,1831.8,939.4,6686.8,1771.7,916.7,6873.8,1649.2,1027.9,6631.8,1605.1,1005.3,6821.6,1685.0,1037.2,6585.9,1604.7,998.1,6864.0,1876.5,1015.9,6703.6,1804.3,986.6,6868.1,1659.4,-511.9,6737.0,1702.2,-541.2,6731.4,1655.5,-538.4,6777.7,1758.1,-512.1,6748.9,1695.9,-504.4,6831.4,1799.3,-336.9,6687.3,1674.1,-326.0,6914.9,1800.1,-41.9,6627.5,1662.0,-44.5,6975.7,1719.7,200.4,6578.8,1643.9,186.0,6979.6,1721.2,278.1,6549.3,1642.3,249.9,7005.7,1706.2,323.2,6581.7,1634.0,284.6,6968.0,1678.4,279.2,6564.9,1616.4,249.1,6981.3,1663.9,296.4,6578.8,1622.9,261.9,6964.2
1700.1,122.1,6797.7,1730.4,99.2,6723.0,1661.9,112.0,6870.4,1701.1,-142.2,6795.2,1768.3,567.9,6717.7,1722.1,557.3,6872.8,1718.6,-394.7,6795.8,1833.4,940.1,6695.5,1773.2,916.9,6880.5,1651.2,1027.2,6640.4,1606.4,1004.9,6826.5,1685.4,1036.3,6595.3,1606.3,997.8,6869.2,1877.8,1015.6,6710.9,1806.0,985.7,6875.3,1659.9,-510.8,6745.5,1703.2,-540.0,6739.8,1656.6,-536.0,6786.5,1759.9,-512.3,6757.3,1697.9,-504.0,6839.8,1801.3,-338.6,6695.8,1676.9,-326.3,6924.4,1801.3,-46.7,6636.0,1660.9,-45.0,6984.0,1720.7,194.1,6586.4,1637.0,185.5,6986.4,1722.5,269.3,6557.0,1634.9,250.1,7011.5,1706.2,315.8,6589.1,1628.6,285.0,6973.7,1679.5,269.2,6571.9,1610.0,249.2,6986.5,1664.6,287.5,6585.9,1618.4,262.1,6969.6
1702.4,121.6,6806.9,1732.5,98.1,6732.3,1663.6,112.1,6879.7,1703.3,-142.6,6804.9,1769.6,566.3,6726.8,1723.5,557.5,6881.9,1721.2,-394.9,6806.1,1835.4,941.2,6705.9,1775.3,917.7,6888.9,1653.6,1026.8,6650.7,1608.2,1004.9,6833.4,1686.4,1035.8,6606.4,1608.4,998.0,6876.3,1879.5,1015.9,6720.2,1808.2,985.9,6884.1,1660.1,-509.0,6755.6,1703.8,-538.3,6749.6,1657.7,-533.4,6796.9,1761.9,-512.4,6766.9,1700.3,-503.5,6849.7,1803.6,-340.3,6705.8,1680.0,-326.6,6935.6,1803.0,-50.0,6646.4,1659.9,-45.3,6992.9,1722.3,191.1,6596.2,1630.0,185.1,6993.5,1724.2,264.4,6567.1,1627.7,250.3,7017.4,1706.7,310.6,6598.9,1624.0,285.9,6979.5,1680.9,263.6,6581.5,1603.6,249.4,6991.9,1665.7,281.7,6595.4,1614.0,262.4,6975.1
1703.5,121.1,6811.0,1733.2,96.9,6736.5,1664.3,112.1,6883.9,1704.3,-143.0,6809.4,1769.6,564.7,6730.6,1723.8,557.0,6885.8,1722.5,-394.9,6811.3,1835.8,941.1,6710.8,1775.8,917.4,6892.0,1654.6,1025.6,6655.4,1608.7,1004.2,6834.8,1685.8,1034.4,6612.0,1609.1,997.5,6877.9,1879.6,1015.2,6724.1,1808.7,984.7,6887.5,1658.7,-506.4,6760.7,1702.4,-536.1,6754.4,1657.7,-530.7,6802.2,1762.4,-512.1,6771.5,1701.6,-502.9,6854.6,1804.7,-342.0,6710.6,1682.4,-326.8,6941.3,1803.1,-53.3,6651.4,1658.8,-46.0,6997.1,1722.5,187.1,6600.4,1627.3,184.0,6996.5,1724.9,259.3,6571.5,1624.8,250.2,7019.7,1706.7,306.6,6603.1,1621.5,286.0,6981.6,1681.4,258.5,6585.4,1601.0,249.2,6993.7,1666.0,277.3,6599.3,1612.0,262.4,6976.9
1704.8,121.3,6815.3,1733.9,96.5,6740.8,1665.4,112.2,6888.4,1705.5,-143.1,6814.1,1769.4,563.2,6734.1,1724.1,556.6,6889.8,1723.7,-394.9,6816.2,1836.1,941.2,6715.6,1776.3,917.2,6895.0,1655.5,1025.1,6660.5,1609.1,1003.8,6836.7,1685.3,1033.8,6617.5,1609.8,997.3,6879.9,1879.8,1014.7,6727.6,1809.0,983.9,6890.8,1657.3,-504.2,6765.8,1700.9,-534.2,6759.1,1657.5,-528.8,6807.4,1762.6,-511.7,6775.9,1702.8,-502.3,6859.2,1805.4,-343.1,6715.3,1684.5,-326.8,6946.7,1803.0,-55.3,6655.8,1658.2,-46.4,7001.9,1722.7,184.5,6604.6,1625.7,183.5,7000.1,1725.4,256.1,6575.9,1623.2,250.2,7022.3,1706.6,303.0,6607.1,1619.9,286.3,6984.2,1682.0,255.0,6589.4,1599.5,249.2,6995.9,1666.5,273.8,6603.2,1610.6,262.5,6979.2
1706.0,120.9,6820.2,1735.0,96.0,6745.8,1666.3,112.2,6893.4,1706.7,-143.3,6819.3,1770.3,562.3,6739.2,1725.0,556.5,6894.6,1725.2,-394.8,6821.9,1837.2,941.8,6721.5,1777.5,917.2,6899.4,1656.7,1024.7,6666.2,1610.1,1003.5,6840.1,1685.6,1033.5,6624.1,1611.1,997.0,6883.4,1880.6,1014.7,6732.7,1810.4,983.2,6895.7,1655.7,-501.4,6771.7,1699.2,-532.1,6764.4,1657.5,-526.9,6813.5,1763.0,-511.3,6781.0,1704.4,-501.9,6864.7,1806.5,-344.2,6720.6,1686.9,-327.0,6953.0,1803.6,-56.9,6661.6,1658.3,-46.7,7006.8,1723.5,183.5,6609.9,1625.8,183.2,7004.2,1726.3,255.1,6581.3,1623.2,250.3,7026.2,1707.2,302.4,6612.3,1619.7,286.7,6988.4,1682.7,254.2,6594.3,1599.4,249.2,6999.5,1667.2,273.1,6608.2,1610.5,262.6,6983.0
1706.8,120.8,6822.7,1735.4,95.5,6748.3,1666.9,112.2,6896.1,1707.4,-143.5,6821.9,1769.9,561.1,6741.6,1725.2,556.3,6897.0,1725.8,-394.7,6824.7,1837.5,941.7,6724.7,1777.9,917.4,6901.0,1657.2,1024.5,6669.6,1610.3,1003.1,6841.1,1685.5,1033.3,6627.9,1611.5,996.8,6884.5,1880.9,1014.3,6735.2,1810.9,983.4,6897.5,1654.6,-499.6,6774.5,1698.1,-530.6,6766.8,1657.3,-525.6,6816.3,1762.7,-510.9,6783.1,1705.2,-501.5,6867.2,1806.8,-345.1,6723.1,1688.6,-327.2,6956.1,1803.7,-57.5,6664.5,1658.8,-47.1,7009.3,1723.3,182.8,6612.8,1627.3,182.5,7006.2,1726.2,254.3,6584.3,1624.6,249.9,7027.5,1706.7,301.1,6615.1,1620.5,286.5,6989.7,1682.5,253.3,6597.1,1600.5,248.9,7000.6,1667.0,271.9,6610.9,1611.2,262.4,6984.1
1707.6,120.9,6824.4,1735.6,95.3,6749.9,1667.5,112.1,6898.0,1707.9,-143.6,6823.6,1769.7,560.4,6742.9,1725.4,555.8,6898.6,1726.3,-394.7,6826.5,1837.3,941.6,6726.5,1778.2,917.2,6901.7,1657.3,1024.2,6671.6,1610.4,1002.5,6841.1,1684.9,1033.0,6630.2,1611.8,996.3,6884.5,1880.6,1013.8,6735.9,1811.1,983.0,6898.3,1653.9,-498.1,6776.5,1697.2,-529.4,6768.4,1657.1,-524.7,6818.3,1762.3,-510.4,6784.4,1705.9,-501.1,6868.9,1806.8,-345.5,6724.5,1690.0,-327.3,6958.1,1803.6,-57.6,6666.0,1659.3,-48.0,7011.4,1722.9,182.8,6614.6,1628.9,181.4,7008.0,1725.8,254.4,6586.3,1626.2,249.2,7028.7,1706.1,301.0,6616.9,1621.6,286.5,6990.8,1682.1,253.4,6598.8,1601.9,248.1,7001.6,1666.6,271.7,6612.6,1612.3,261.8,6985.1
1707.9,120.4,6825.1,1735.7,94.8,6750.7,1667.7,111.8,6898.8,1708.2,-143.8,6824.7,1769.9,560.1,6743.8,1725.5,555.6,6899.1,1726.7,-394.4,6828.0,1837.4,941.7,6727.3,1778.2,917.1,6901.7,1657.1,1023.7,6672.5,1610.2,1001.9,6839.9,1684.5,1032.7,6631.5,1611.8,995.7,6883.3,1880.6,1013.7,6736.1,1811.1,982.6,6898.3,1652.7,-496.1,6778.4,1695.7,-527.9,6769.7,1656.9,-523.4,6820.1,1761.8,-509.8,6785.5,1706.7,-500.6,6870.2,1807.0,-345.9,6725.8,1691.4,-327.4,6960.1,1803.8,-57.5,6667.4,1659.7,-48.4,7012.3,1722.7,183.5,6615.8,1629.7,181.1,7008.1,1725.5,255.5,6587.7,1627.0,249.0,7028.4,1705.8,301.7,6618.1,1622.3,286.4,6990.6,1681.7,254.5,6600.1,1602.5,247.8,7001.2,1666.4,272.5,6613.8,1612.8,261.7,6984.8
