pelvis_x,pelvis_y,pelvis_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,torso_x,torso_y,torso_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,neck_x,neck_y,neck_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_big_toe_x,left_big_toe_y,left_big_toe_z,right_big_toe_x,right_big_toe_y,right_big_toe_z,left_small_toe_x,left_small_toe_y,left_small_toe_z,right_small_toe_x,right_small_toe_y,right_small_toe_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,nose_x,nose_y,nose_z,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_knuckle_x,left_pinky_knuckle_y,left_pinky_knuckle_z,right_pinky_knuckle_x,right_pinky_knuckle_y,right_pinky_knuckle_z,left_middle_tip_x,left_middle_tip_y,left_middle_tip_z,right_middle_tip_x,right_middle_tip_y,right_middle_tip_z,left_index_knuckle_x,left_index_knuckle_y,left_index_knuckle_z,right_index_knuckle_x,right_index_knuckle_y,right_index_knuckle_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z, right_thumb_tip_x, right_thumb_tip_y, right_thumb_tip_z
2049.8,139.5,6282.2,2062.9,124.7,6209.0,2034.7,128.4,6354.4,2050.7,-126.8,6271.4,2065.4,564.3,6240.6,2112.9,548.2,6363.3,2055.9,-389.8,6259.2,2091.6,902.8,6241.9,2155.8,885.3,6341.7,1919.3,952.7,6285.7,1963.9,951.5,6348.9,1927.1,974.0,6238.1,1996.9,940.7,6391.6,2120.9,976.3,6234.0,2189.4,954.5,6330.0,1951.8,-489.9,6232.8,1984.1,-524.6,6215.1,1975.9,-526.6,6265.2,2053.1,-506.4,6208.7,2050.1,-507.3,6298.1,2125.1,-334.2,6158.9,2050.8,-331.3,6390.2,2119.4,-20.9,6120.5,2036.0,-46.1,6466.9,2018.9,215.6,6101.4,1965.8,157.8,6466.1,2022.9,287.2,6087.9,1952.8,225.9,6483.4,2005.3,322.3,6119.1,1940.5,269.5,6447.3,1980.1,278.1,6100.5,1926.4,223.4,6457.9,1970.3,289.0,6115.1,1932.2,242.2,6444.3
2050.9,139.5,6282.2,2063.7,124.0,6208.7,2034.8,128.4,6354.6,2050.8,-126.7,6271.0,2069.4,561.8,6240.1,2107.3,546.6,6364.0,2056.3,-389.6,6258.7,2096.9,902.0,6243.1,2153.2,881.3,6343.9,1920.6,952.3,6283.7,1963.5,949.5,6349.3,1930.2,973.7,6236.6,1993.7,939.4,6392.2,2128.0,973.7,6236.4,2183.5,948.9,6333.6,1953.2,-489.2,6232.0,1985.7,-523.9,6214.3,1977.3,-525.7,6264.5,2054.1,-505.5,6208.2,2051.7,-506.1,6297.5,2124.5,-334.1,6157.8,2053.2,-330.5,6389.4,2119.3,-20.9,6120.5,2036.3,-45.9,6466.2,2019.3,215.2,6099.8,1965.6,157.7,6465.1,2023.0,286.5,6086.8,1952.5,225.9,6482.0,2005.3,321.8,6118.5,1940.2,269.5,6445.2,1980.5,277.5,6099.5,1926.1,223.4,6456.3,1970.5,288.6,6114.8,1932.1,242.1,6442.3
2056.3,139.9,6295.4,2069.1,123.6,6221.6,2038.9,128.7,6368.1,2055.1,-126.8,6283.8,2079.4,560.8,6253.3,2104.5,546.2,6378.3,2060.9,-390.1,6271.2,2109.8,902.6,6257.2,2149.4,879.5,6359.5,1928.3,953.9,6295.0,1966.7,949.0,6363.2,1940.4,975.5,6248.5,1991.8,940.0,6406.0,2142.0,973.3,6251.5,2175.1,945.1,6350.5,1959.1,-489.0,6243.9,1992.0,-523.7,6226.1,1982.8,-525.3,6276.6,2059.9,-505.1,6220.6,2057.5,-505.3,6309.9,2128.2,-334.7,6169.7,2059.4,-330.2,6402.0,2123.9,-20.9,6133.6,2040.7,-45.8,6478.8,2024.8,215.1,6111.7,1969.3,158.0,6477.4,2027.8,286.1,6099.0,1956.1,226.5,6494.0,2009.7,321.9,6131.5,1943.9,270.1,6456.5,1985.7,277.2,6112.0,1929.7,223.8,6468.1,1975.2,288.7,6128.1,1935.9,242.7,6453.7
2062.2,140.4,6308.5,2074.4,122.8,6234.3,2043.2,128.9,6381.5,2059.5,-126.9,6296.3,2088.8,559.3,6266.2,2103.6,545.8,6392.5,2065.3,-390.7,6283.1,2120.4,902.8,6270.9,2148.2,877.8,6374.7,1936.1,955.6,6306.6,1970.0,948.4,6377.5,1949.7,977.2,6260.6,1991.2,940.4,6420.3,2153.6,972.0,6266.1,2171.3,941.7,6366.8,1965.0,-488.8,6255.4,1997.9,-523.6,6237.6,1988.3,-524.8,6288.4,2065.1,-504.8,6232.5,2063.1,-504.5,6321.8,2131.6,-335.3,6181.0,2065.8,-329.7,6414.0,2128.3,-20.9,6146.5,2045.3,-45.6,6491.3,2030.2,214.7,6123.3,1973.2,158.3,6489.9,2032.5,285.4,6110.9,1960.0,227.2,6506.5,2014.0,321.9,6144.2,1947.9,270.6,6468.6,1990.9,276.5,6124.2,1933.6,224.3,6480.5,1979.7,288.6,6141.0,1940.2,243.2,6465.7
2066.2,140.7,6316.9,2077.9,121.7,6242.4,2045.8,129.0,6390.1,2062.3,-126.9,6304.2,2094.1,557.9,6274.6,2104.0,544.7,6401.7,2068.3,-390.9,6290.7,2128.1,902.2,6279.9,2147.9,875.4,6384.6,1942.6,956.6,6313.9,1972.2,947.2,6386.9,1957.5,978.3,6268.2,1991.0,939.9,6429.7,2161.9,970.2,6275.9,2170.1,938.3,6377.7,1969.0,-487.9,6262.9,2001.7,-522.9,6245.0,1992.2,-523.8,6296.1,2068.5,-504.2,6240.1,2067.0,-503.4,6329.4,2133.3,-335.7,6188.2,2070.4,-329.2,6421.5,2131.2,-20.9,6155.0,2048.1,-45.2,6499.0,2034.0,214.2,6130.3,1975.4,158.5,6497.5,2035.8,284.6,6118.2,1962.2,227.9,6513.9,2016.7,321.7,6152.1,1950.1,271.2,6475.5,1994.3,275.9,6131.8,1935.7,224.8,6487.7,1982.7,288.4,6149.3,1942.5,243.6,6472.7
2070.7,141.0,6326.7,2082.2,120.9,6252.0,2049.0,129.2,6400.0,2065.6,-127.0,6313.7,2100.2,557.2,6284.4,2106.0,544.3,6411.9,2071.6,-391.3,6299.9,2134.8,902.4,6290.5,2147.4,875.2,6395.8,1948.3,957.9,6322.3,1973.8,947.4,6397.0,1964.0,979.6,6277.0,1990.3,940.5,6439.8,2169.0,969.8,6287.5,2169.6,937.8,6390.1,1973.2,-487.9,6271.7,2006.0,-522.8,6253.9,1996.0,-523.6,6305.1,2072.3,-503.8,6249.3,2070.7,-502.9,6338.5,2135.6,-336.2,6197.0,2074.1,-328.8,6430.7,2134.6,-20.9,6164.8,2051.1,-44.7,6508.2,2038.2,213.8,6139.0,1978.0,158.8,6506.2,2039.7,283.8,6127.2,1964.6,228.9,6522.2,2020.2,321.3,6161.6,1952.6,271.9,6483.4,1998.5,275.2,6141.0,1938.1,225.5,6495.8,1986.5,288.0,6159.0,1945.1,244.3,6480.5
2074.5,141.3,6334.1,2085.7,119.6,6259.1,2051.4,129.2,6407.6,2068.2,-127.1,6320.6,2103.3,556.4,6291.3,2108.0,543.6,6420.1,2074.1,-391.7,6306.6,2138.4,902.3,6298.1,2150.8,873.9,6404.8,1951.1,958.8,6328.5,1975.9,947.2,6405.3,1966.5,980.6,6283.6,1991.9,940.4,6448.3,2173.1,969.0,6295.7,2173.2,936.6,6399.9,1976.2,-487.4,6278.2,2008.9,-522.3,6260.3,1998.9,-523.0,6311.8,2075.0,-503.5,6256.0,2073.6,-502.4,6345.2,2137.1,-336.5,6203.4,2077.6,-328.5,6437.3,2137.0,-21.0,6172.1,2053.5,-44.7,6515.0,2041.3,213.3,6145.0,1979.9,159.0,6512.9,2042.4,283.4,6133.3,1966.5,229.8,6528.9,2022.4,321.4,6168.2,1954.5,272.9,6489.5,2001.5,274.8,6147.3,1940.0,226.3,6502.3,1989.2,287.9,6165.8,1947.2,245.1,6486.7
2077.5,141.6,6341.2,2088.8,119.2,6266.0,2053.7,129.3,6414.8,2070.4,-127.1,6327.3,2107.3,556.0,6298.5,2108.5,543.6,6428.0,2076.1,-391.9,6312.9,2142.5,902.4,6306.3,2153.5,873.5,6413.7,1955.2,959.7,6334.7,1977.6,947.6,6413.1,1971.2,981.6,6290.3,1993.1,940.9,6456.1,2177.6,968.5,6304.4,2176.5,936.5,6409.6,1978.3,-487.1,6284.2,2011.0,-522.2,6266.4,2000.8,-522.8,6318.0,2077.1,-503.5,6262.3,2075.3,-502.2,6351.5,2138.5,-336.8,6209.4,2079.6,-327.9,6443.7,2139.4,-21.0,6179.2,2055.6,-44.2,6521.6,2044.2,213.0,6151.1,1981.6,159.3,6519.4,2045.4,283.0,6139.6,1968.1,230.9,6535.1,2025.0,321.5,6175.1,1956.2,273.9,6495.2,2004.5,274.7,6153.9,1941.6,227.1,6508.3,1991.9,288.1,6173.1,1948.8,246.0,6492.5
2078.9,141.9,6344.0,2090.1,118.8,6268.6,2054.6,129.4,6417.6,2071.3,-127.0,6329.7,2109.4,555.3,6301.4,2108.5,543.2,6431.4,2076.8,-391.9,6315.1,2144.9,902.2,6309.9,2153.1,873.8,6418.0,1957.7,960.0,6336.9,1977.7,947.6,6416.5,1974.2,981.9,6292.8,1992.5,941.2,6459.4,2180.1,968.4,6308.4,2176.5,937.0,6414.5,1979.1,-486.6,6286.3,2011.8,-521.8,6268.4,2001.6,-522.4,6320.2,2077.8,-503.3,6264.5,2075.9,-501.9,6353.6,2138.5,-336.9,6211.4,2080.5,-327.5,6445.8,2140.2,-21.0,6182.0,2056.2,-43.6,6523.7,2045.5,212.8,6153.1,1981.8,159.6,6521.4,2046.9,282.7,6141.8,1968.2,231.9,6536.9,2026.2,321.5,6177.8,1956.6,274.8,6496.6,2005.9,274.5,6156.4,1941.8,227.9,6509.9,1993.2,288.2,6176.2,1949.2,246.7,6494.0
2080.4,142.0,6347.8,2091.8,118.3,6272.3,2055.7,129.4,6421.5,2072.4,-127.0,6333.2,2110.7,554.9,6305.2,2109.1,542.6,6435.6,2077.8,-392.1,6318.4,2146.9,901.9,6314.4,2154.5,873.4,6422.9,1959.1,960.4,6339.7,1978.8,947.4,6420.5,1975.6,982.3,6296.0,1993.7,941.0,6463.4,2182.1,968.2,6313.5,2178.3,936.8,6420.1,1980.0,-486.3,6289.5,2012.7,-521.6,6271.6,2002.6,-522.2,6323.5,2078.8,-503.2,6267.9,2076.9,-501.9,6356.9,2139.1,-337.1,6214.6,2081.6,-327.4,6449.0,2141.5,-21.0,6185.9,2057.2,-43.2,6527.0,2047.1,212.4,6156.0,1982.2,159.8,6524.4,2048.6,282.2,6144.8,1968.6,232.7,6539.6,2027.6,321.3,6180.9,1957.3,275.7,6498.9,2007.5,274.2,6159.4,1942.2,228.5,6512.4,1994.8,288.1,6179.5,1949.8,247.4,6496.3
