pelvis_x,pelvis_y,pelvis_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,torso_x,torso_y,torso_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,neck_x,neck_y,neck_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_big_toe_x,left_big_toe_y,left_big_toe_z,right_big_toe_x,right_big_toe_y,right_big_toe_z,left_small_toe_x,left_small_toe_y,left_small_toe_z,right_small_toe_x,right_small_toe_y,right_small_toe_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,nose_x,nose_y,nose_z,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_knuckle_x,left_pinky_knuckle_y,left_pinky_knuckle_z,right_pinky_knuckle_x,right_pinky_knuckle_y,right_pinky_knuckle_z,left_middle_tip_x,left_middle_tip_y,left_middle_tip_z,right_middle_tip_x,right_middle_tip_y,right_middle_tip_z,left_index_knuckle_x,left_index_knuckle_y,left_index_knuckle_z,right_index_knuckle_x,right_index_knuckle_y,right_index_knuckle_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z, right_thumb_tip_x, right_thumb_tip_y, right_thumb_tip_z
1706.6,-52.2,6388.8,1738.0,-73.7,6312.6,1673.5,-60.6,6465.2,1703.5,-308.1,6383.0,1755.7,406.6,6330.8,1699.4,397.4,6485.0,1716.0,-556.7,6382.3,1817.4,789.3,6342.1,1768.6,759.6,6509.4,1651.4,872.2,6307.6,1605.1,852.6,6475.6,1681.7,883.5,6263.4,1608.5,841.9,6517.2,1853.7,856.2,6355.5,1807.1,826.9,6513.1,1603.3,-655.9,6340.1,1644.2,-694.1,6325.1,1623.6,-690.9,6380.9,1733.9,-679.7,6327.9,1705.9,-670.8,6425.7,1788.8,-506.6,6269.7,1715.5,-488.4,6522.2,1811.7,-193.8,6224.8,1690.2,-201.6,6595.2,1680.3,10.3,6174.5,1615.2,7.3,6580.8,1655.1,89.2,6155.8,1594.1,78.0,6602.4,1618.3,121.0,6184.4,1578.6,111.5,6566.2,1616.0,69.3,6163.9,1568.6,69.6,6577.3,1599.4,79.5,6175.9,1571.6,81.9,6562.2
1709.0,-51.9,6396.3,1740.1,-73.8,6319.8,1675.8,-60.2,6472.8,1705.9,-308.4,6391.0,1757.2,405.6,6337.0,1701.1,397.7,6490.8,1717.7,-557.3,6390.8,1819.1,788.1,6348.5,1768.5,760.0,6513.0,1655.4,870.6,6309.4,1605.5,852.3,6477.2,1685.3,880.7,6266.7,1608.9,842.1,6518.9,1854.4,853.6,6361.0,1806.2,827.0,6516.8,1606.0,-655.6,6348.1,1647.1,-693.5,6333.1,1625.7,-690.9,6389.1,1735.9,-678.9,6336.4,1707.5,-671.1,6433.9,1790.4,-506.9,6277.9,1716.7,-489.3,6530.7,1812.4,-194.7,6232.4,1691.5,-202.0,6600.7,1683.0,10.6,6182.9,1616.2,7.5,6585.7,1659.2,89.3,6163.9,1595.0,78.6,6606.1,1623.3,121.3,6193.4,1580.3,112.8,6569.1,1619.6,69.6,6172.8,1569.4,70.8,6580.4,1603.3,79.8,6185.4,1573.1,83.5,6565.2
1709.5,-49.5,6394.9,1739.6,-73.7,6318.2,1675.9,-59.1,6471.5,1706.1,-308.2,6389.8,1756.1,404.0,6334.0,1700.5,397.5,6487.6,1716.8,-557.1,6389.8,1818.0,786.0,6346.0,1765.6,759.4,6507.4,1657.3,868.1,6303.5,1603.9,850.7,6470.3,1686.6,877.3,6261.8,1607.2,841.1,6511.8,1852.5,849.8,6358.0,1802.2,826.0,6511.2,1606.8,-655.1,6347.1,1647.9,-692.3,6332.0,1625.6,-690.1,6388.2,1735.3,-677.1,6335.5,1706.7,-670.4,6432.6,1789.3,-506.3,6276.9,1715.8,-489.3,6529.4,1810.1,-195.2,6230.9,1690.7,-202.1,6597.8,1683.1,10.8,6182.1,1615.4,7.5,6582.4,1660.6,89.3,6162.8,1593.9,79.0,6601.0,1625.4,121.4,6193.4,1579.8,114.0,6563.2,1620.9,69.8,6172.6,1568.3,71.8,6574.7,1604.8,80.0,6186.0,1572.8,84.8,6559.3
1711.9,-48.2,6401.0,1741.3,-73.7,6323.9,1678.0,-58.3,6477.8,1708.5,-308.1,6396.2,1757.2,403.4,6338.8,1702.1,397.8,6492.3,1718.3,-557.6,6396.5,1819.3,785.1,6351.1,1765.1,759.7,6510.1,1659.9,866.4,6305.1,1604.2,850.4,6471.4,1689.0,875.0,6264.5,1607.5,841.3,6513.0,1853.0,848.2,6362.8,1801.2,826.3,6514.2,1609.3,-655.5,6353.5,1650.7,-692.3,6338.4,1627.5,-690.3,6394.8,1736.9,-676.5,6342.1,1708.1,-670.5,6438.9,1790.7,-506.2,6283.3,1717.7,-489.8,6536.0,1809.9,-195.6,6236.8,1691.9,-202.2,6602.6,1685.0,11.0,6188.5,1616.0,7.9,6586.7,1663.7,89.4,6168.8,1594.6,80.1,6604.2,1629.2,121.6,6200.5,1580.7,115.9,6565.7,1623.6,70.1,6179.6,1568.9,73.4,6577.3,1607.5,80.4,6193.7,1573.7,86.9,6561.7
1713.0,-46.9,6402.4,1741.7,-73.7,6325.1,1678.8,-57.6,6479.2,1709.4,-307.9,6397.7,1757.0,402.2,6339.0,1702.3,397.6,6492.5,1717.9,-557.7,6398.0,1819.2,783.6,6351.9,1763.6,759.5,6508.4,1661.3,864.6,6302.9,1603.6,849.4,6468.4,1690.6,872.7,6263.2,1606.7,840.8,6510.0,1852.2,845.7,6363.1,1799.5,825.8,6512.7,1610.6,-655.9,6354.8,1652.4,-692.1,6339.7,1628.3,-690.4,6396.2,1737.1,-675.5,6343.6,1708.1,-670.4,6440.1,1790.4,-505.7,6284.8,1717.5,-490.1,6537.1,1809.0,-196.0,6238.2,1691.9,-202.3,6602.5,1685.6,11.0,6190.4,1615.6,7.8,6586.1,1664.9,89.3,6170.4,1594.3,80.2,6602.9,1630.9,121.7,6203.1,1580.5,116.3,6563.6,1624.8,70.2,6182.0,1568.4,73.8,6575.4,1608.8,80.6,6196.8,1573.6,87.3,6559.6
1714.0,-44.0,6400.9,1741.3,-73.6,6323.4,1679.6,-56.8,6478.0,1709.8,-307.7,6396.2,1755.7,400.7,6336.5,1701.8,397.0,6490.0,1716.9,-557.6,6396.1,1818.3,781.6,6350.3,1761.5,758.9,6503.5,1662.3,862.8,6299.3,1602.4,848.2,6463.1,1691.5,870.8,6260.0,1605.4,840.1,6504.5,1850.5,842.8,6361.1,1797.0,824.8,6508.0,1611.1,-655.9,6353.2,1652.9,-691.7,6337.8,1628.6,-690.3,6394.6,1736.1,-674.4,6341.8,1707.4,-670.0,6438.0,1788.6,-505.3,6283.1,1717.1,-490.0,6535.1,1807.1,-197.2,6236.2,1691.4,-202.5,6600.4,1685.3,10.9,6189.4,1615.2,7.7,6584.0,1664.7,89.1,6169.2,1593.6,80.0,6599.2,1630.9,121.6,6202.9,1579.8,115.8,6559.4,1625.0,70.0,6181.4,1567.9,73.8,6571.4,1608.8,80.4,6196.9,1573.4,87.0,6555.3
1715.1,-42.3,6401.9,1741.5,-73.6,6324.1,1680.7,-56.3,6479.1,1710.9,-307.5,6397.3,1755.0,400.1,6336.2,1701.9,396.6,6489.8,1717.2,-557.8,6397.2,1818.0,780.6,6350.2,1760.3,758.6,6501.4,1662.0,861.6,6297.2,1601.8,847.3,6460.4,1691.1,869.6,6258.6,1604.7,839.6,6501.7,1849.7,841.6,6360.6,1795.4,824.2,6506.0,1612.7,-656.2,6354.7,1654.6,-692.0,6339.1,1630.7,-690.7,6396.1,1736.4,-674.0,6343.1,1708.0,-670.1,6439.1,1788.1,-505.0,6284.2,1717.6,-490.1,6536.0,1806.3,-198.2,6236.9,1691.5,-202.6,6600.7,1685.6,10.8,6190.8,1615.3,7.7,6584.2,1664.9,88.8,6170.4,1593.6,80.0,6598.4,1631.3,121.6,6205.2,1579.7,115.8,6557.9,1625.5,70.0,6183.4,1567.9,73.9,6570.0,1609.3,80.4,6199.5,1573.6,87.1,6553.8
1716.4,-41.4,6404.5,1742.1,-73.5,6326.4,1682.2,-56.2,6482.0,1712.3,-307.6,6399.9,1754.9,400.0,6338.3,1702.6,396.4,6491.9,1718.0,-558.0,6399.7,1818.3,779.9,6352.8,1759.9,758.5,6501.6,1662.8,861.3,6298.7,1602.0,846.8,6460.6,1692.1,869.3,6260.5,1604.8,839.6,6501.8,1849.7,840.3,6362.9,1795.1,823.8,6506.5,1614.5,-657.0,6357.3,1656.5,-692.4,6341.5,1633.6,-691.1,6398.6,1737.0,-673.8,6345.5,1708.8,-670.4,6441.3,1787.4,-504.8,6286.3,1718.7,-490.5,6538.4,1806.4,-199.3,6239.0,1692.4,-202.9,6603.1,1686.4,10.8,6194.0,1615.9,7.3,6586.3,1665.4,88.8,6173.6,1594.5,79.8,6599.9,1631.8,121.6,6209.6,1580.4,115.4,6558.9,1626.2,70.0,6187.3,1569.2,73.5,6571.3,1610.1,80.4,6203.9,1574.9,86.5,6554.8
1716.9,-41.0,6405.9,1742.4,-73.5,6327.6,1682.7,-56.1,6483.5,1713.0,-307.4,6401.4,1754.6,400.0,6339.0,1702.8,396.4,6492.7,1718.4,-558.2,6401.4,1818.4,779.5,6354.0,1759.4,758.4,6501.1,1663.2,861.0,6298.6,1602.0,846.4,6459.7,1692.6,869.0,6261.0,1604.6,839.4,6500.8,1849.8,839.9,6364.1,1794.8,823.4,6506.2,1616.1,-658.5,6359.1,1659.1,-692.8,6343.1,1636.5,-692.0,6400.4,1737.6,-673.6,6347.2,1709.8,-670.6,6442.9,1787.9,-504.1,6287.8,1719.2,-490.6,6540.0,1805.7,-199.4,6240.1,1692.6,-202.9,6603.9,1686.3,10.8,6195.5,1615.8,7.4,6586.8,1665.5,88.8,6175.3,1594.4,79.8,6599.9,1632.4,121.7,6212.7,1580.0,115.5,6558.3,1626.6,70.1,6189.8,1569.0,73.6,6570.8,1610.3,80.5,6207.0,1574.5,86.6,6554.1
1717.7,-40.8,6408.4,1743.1,-73.5,6330.1,1683.6,-56.0,6486.1,1714.1,-307.4,6403.9,1754.7,400.2,6341.2,1703.5,396.5,6494.9,1719.2,-558.6,6404.1,1819.0,779.6,6356.7,1759.5,758.5,6502.5,1663.9,860.9,6300.5,1602.5,846.2,6460.9,1693.5,868.9,6263.1,1605.0,839.5,6502.0,1850.4,840.2,6366.5,1794.9,823.4,6507.9,1618.3,-661.1,6361.7,1662.3,-693.5,6345.5,1639.8,-693.9,6402.9,1738.5,-674.0,6350.0,1711.5,-671.0,6445.4,1788.6,-504.0,6290.3,1720.4,-490.8,6542.5,1805.5,-199.7,6242.6,1693.2,-202.9,6606.0,1686.4,10.8,6198.9,1616.3,7.2,6588.7,1665.7,88.8,6178.8,1594.9,79.8,6601.4,1632.4,121.7,6217.5,1580.3,115.4,6559.5,1627.1,70.2,6193.9,1569.6,73.5,6572.0,1610.2,80.5,6211.4,1575.1,86.5,6555.3
