1114.5,-10.2,6081.9,1070.6,-30.1,6154.2,1133.2,-20.2,6006.9,1125.3,-281.1,6078.5,1235.7,397.7,6166.1,1123.8,407.4,6048.6,1155.7,-528.5,6064.2,1252.4,751.6,6132.3,1036.9,774.4,6064.9,1411.7,825.6,6122.1,1205.5,857.3,6075.6,1413.2,817.9,6164.5,1172.7,868.7,6036.7,1222.1,810.8,6121.8,992.0,838.7,6059.8,1306.9,-544.9,6077.3,1302.2,-595.7,6095.6,1295.8,-592.1,6048.0,1242.6,-612.9,6112.8,1234.3,-614.2,6023.6,1080.2,-482.5,6190.4,1153.8,-453.0,5941.2,1074.1,-184.0,6242.4,1201.4,-152.7,5892.6,1162.4,29.8,6296.9,1318.8,75.8,5876.2,1172.9,84.9,6308.9,1330.1,143.6,5862.9,1197.4,115.1,6285.1,1341.6,183.2,5905.2,1204.3,78.7,6302.0,1359.1,136.2,5889.8,1208.9,92.5,6290.7,1357.5,154.7,5904.2
1126.4,-10.0,6067.8,1085.9,-29.9,6139.6,1142.2,-20.2,5993.3,1140.1,-279.8,6065.0,1248.5,397.1,6151.7,1126.7,407.8,6033.5,1170.6,-526.8,6051.5,1291.4,753.3,6122.1,1036.1,776.3,6050.4,1452.3,813.7,6115.4,1204.9,855.9,6061.8,1454.7,807.3,6157.2,1170.5,867.2,6022.2,1267.3,815.5,6111.9,990.1,842.8,6044.7,1319.9,-542.8,6064.2,1314.3,-593.3,6082.4,1307.9,-589.7,6035.2,1252.5,-610.9,6099.7,1241.3,-612.4,6011.1,1099.7,-480.8,6176.8,1163.9,-451.9,5929.1,1092.7,-182.9,6226.9,1211.8,-151.9,5879.6,1176.6,31.7,6282.1,1330.9,75.6,5863.4,1184.9,87.6,6293.4,1339.4,143.0,5849.8,1208.1,118.0,6269.3,1351.4,182.1,5891.8,1215.2,81.5,6286.7,1369.2,135.5,5876.7,1219.4,95.2,6275.4,1367.9,153.8,5891.0
1141.0,-10.3,6068.4,1103.3,-30.2,6140.0,1154.0,-20.6,5994.3,1155.9,-279.5,6066.3,1264.0,397.1,6152.5,1133.7,408.3,6033.0,1187.3,-526.8,6053.7,1317.0,755.1,6127.3,1039.0,779.2,6049.8,1478.9,810.3,6122.7,1208.2,858.6,6061.2,1480.3,804.1,6163.7,1172.3,869.3,6021.0,1293.6,817.9,6117.3,990.6,845.4,6042.9,1334.5,-540.9,6066.0,1328.6,-591.1,6084.2,1323.5,-587.8,6037.3,1266.2,-608.3,6101.7,1256.3,-611.1,6013.3,1118.1,-480.5,6178.2,1176.1,-451.8,5931.5,1111.2,-182.8,6226.7,1225.2,-151.8,5880.5,1194.0,32.2,6282.7,1343.4,75.3,5863.6,1200.7,88.2,6293.4,1348.7,142.7,5849.8,1222.5,118.7,6269.0,1360.9,181.8,5891.9,1229.4,82.1,6286.7,1379.9,135.2,5876.5,1234.1,95.9,6275.2,1379.1,153.3,5891.0
1166.2,-1.5,6129.0,1146.1,-17.3,6201.7,1174.2,-6.4,6054.0,1177.3,-268.6,6125.5,1285.9,401.2,6215.2,1154.3,416.4,6092.3,1205.1,-520.8,6111.0,1338.2,765.6,6193.6,1048.3,786.7,6106.3,1511.0,825.0,6191.2,1220.7,871.8,6119.7,1502.6,817.0,6232.0,1186.5,882.2,6077.8,1305.2,827.5,6185.2,998.4,852.1,6099.4,1364.2,-539.6,6124.6,1350.2,-590.1,6142.9,1355.0,-589.5,6094.8,1282.8,-609.2,6160.7,1295.6,-615.7,6070.0,1151.0,-478.4,6238.7,1212.2,-447.7,5986.2,1132.4,-185.6,6287.7,1249.7,-152.9,5936.8,1206.3,32.5,6345.3,1370.9,77.5,5922.5,1213.0,89.7,6355.6,1375.3,146.1,5908.9,1243.8,123.7,6330.6,1383.8,185.5,5951.7,1246.8,83.9,6349.1,1408.8,138.1,5936.5,1256.2,98.8,6337.2,1406.5,156.2,5950.9
1180.9,-0.2,6108.2,1149.8,-18.5,6180.8,1188.5,-8.1,6033.2,1191.8,-267.6,6104.7,1297.8,401.0,6193.9,1161.5,417.0,6070.2,1219.6,-519.1,6090.8,1343.3,766.4,6172.7,1047.4,784.1,6085.8,1508.3,825.5,6168.9,1217.8,869.4,6099.9,1505.3,817.7,6209.4,1185.2,879.3,6058.0,1315.0,827.8,6164.8,996.8,847.9,6078.7,1373.7,-538.3,6104.0,1362.2,-588.3,6122.1,1361.4,-588.2,6074.3,1295.8,-606.2,6140.0,1294.4,-613.1,6049.8,1157.2,-474.2,6218.0,1211.9,-447.0,5966.5,1147.0,-184.8,6267.7,1254.5,-152.1,5916.8,1231.2,35.1,6324.0,1368.1,78.0,5903.0,1237.6,93.5,6333.8,1373.3,146.0,5889.5,1262.3,127.1,6309.1,1384.6,184.8,5932.7,1267.3,87.5,6327.2,1404.2,138.4,5917.2,1273.8,102.3,6315.5,1401.8,156.1,5931.7
1193.0,1.1,6090.6,1157.9,-19.0,6163.2,1200.3,-8.7,6015.5,1204.2,-266.4,6086.9,1307.2,402.1,6176.2,1175.6,417.3,6052.1,1231.3,-517.1,6073.3,1344.8,766.4,6156.5,1048.0,781.2,6069.1,1506.6,824.2,6152.5,1215.4,867.6,6083.8,1506.0,816.4,6192.7,1184.0,877.2,6041.8,1316.9,827.1,6149.4,996.6,844.3,6061.5,1381.5,-535.7,6086.8,1371.4,-585.2,6104.7,1370.1,-585.3,6057.2,1307.4,-602.1,6122.3,1303.8,-609.5,6032.4,1164.9,-470.0,6200.3,1217.9,-446.0,5949.4,1158.6,-182.4,6251.2,1260.6,-151.0,5899.1,1247.4,39.4,6306.3,1369.7,78.2,5886.5,1253.0,97.9,6315.7,1374.1,145.8,5873.1,1275.4,130.4,6291.4,1385.7,184.3,5916.4,1280.6,91.7,6309.0,1404.3,138.5,5900.7,1286.4,106.0,6297.6,1401.6,156.0,5915.3
1204.4,0.6,6082.6,1168.6,-19.3,6155.5,1213.1,-9.1,6007.4,1216.9,-266.7,6079.1,1320.8,403.6,6167.8,1195.3,417.9,6042.8,1243.7,-516.7,6066.1,1346.2,765.6,6149.7,1052.3,779.5,6060.6,1506.3,825.1,6145.4,1215.0,867.0,6074.6,1508.3,817.6,6185.5,1183.7,876.1,6032.4,1317.5,825.9,6143.0,999.4,841.1,6052.3,1389.8,-535.1,6079.3,1381.6,-584.3,6097.2,1377.4,-584.4,6049.7,1320.4,-600.1,6114.9,1311.9,-607.9,6025.1,1179.0,-468.7,6192.9,1227.4,-445.8,5942.2,1172.5,-180.4,6244.7,1270.7,-150.2,5891.2,1261.8,43.2,6298.0,1373.8,78.2,5879.4,1267.7,102.1,6306.4,1376.5,145.6,5865.9,1290.8,133.6,6282.5,1388.9,183.7,5909.3,1296.1,96.0,6299.7,1407.9,138.4,5893.1,1301.9,109.5,6288.2,1405.3,155.9,5907.8
1220.4,0.5,6088.1,1182.6,-19.9,6161.4,1229.7,-10.2,6012.6,1232.4,-267.2,6084.7,1332.7,404.8,6172.8,1227.0,418.0,6047.1,1257.5,-517.3,6072.0,1350.5,766.8,6156.4,1062.9,776.9,6065.6,1509.0,828.9,6151.9,1217.3,868.1,6077.7,1513.2,821.9,6192.0,1185.3,876.6,6035.6,1321.7,826.6,6150.3,1006.2,833.2,6057.3,1406.3,-536.0,6084.6,1398.2,-585.2,6102.7,1391.5,-585.3,6055.0,1336.3,-600.3,6120.5,1321.1,-608.4,6030.7,1194.9,-468.0,6199.2,1238.9,-446.6,5947.9,1189.5,-178.8,6251.8,1282.3,-149.9,5897.0,1277.7,45.9,6303.3,1376.9,78.2,5886.0,1284.5,105.4,6311.2,1378.4,145.6,5872.2,1309.0,136.0,6287.6,1392.6,183.3,5915.8,1313.3,99.3,6304.3,1411.3,138.5,5899.1,1319.5,111.9,6292.8,1409.3,155.8,5913.9
1240.0,1.0,6100.9,1203.8,-20.2,6174.7,1247.8,-11.0,6025.1,1250.6,-267.5,6097.6,1349.0,406.1,6185.8,1262.9,418.5,6059.3,1275.8,-518.4,6085.1,1356.2,769.1,6171.4,1076.9,770.0,6077.3,1513.8,834.1,6166.3,1220.1,870.0,6085.4,1520.0,827.8,6206.5,1186.9,877.5,6043.6,1326.0,828.6,6166.4,1016.1,818.1,6070.2,1427.4,-537.8,6097.4,1418.0,-586.9,6115.6,1411.2,-587.0,6067.5,1354.6,-601.3,6133.5,1336.9,-609.8,6043.5,1214.9,-468.3,6212.8,1252.9,-448.0,5960.7,1212.8,-177.3,6265.8,1294.3,-150.1,5910.1,1298.1,47.9,6316.2,1382.6,78.4,5899.1,1304.2,107.1,6324.1,1382.0,145.4,5885.0,1329.0,136.7,6300.5,1398.5,182.5,5928.5,1333.1,101.3,6316.7,1417.2,138.5,5911.5,1338.7,113.0,6305.1,1416.0,155.6,5926.3
1255.1,1.5,6096.2,1217.6,-20.5,6170.0,1263.0,-11.7,6020.3,1265.3,-267.4,6092.6,1357.7,406.3,6181.5,1289.9,418.4,6054.5,1289.7,-518.2,6079.8,1357.1,769.3,6168.6,1090.8,756.5,6072.5,1513.3,836.3,6163.6,1221.5,869.3,6076.5,1520.2,830.5,6203.7,1186.7,875.9,6035.1,1325.4,828.1,6164.4,1026.2,796.9,6066.5,1439.7,-537.4,6091.6,1431.6,-586.7,6110.0,1423.4,-586.6,6061.9,1370.5,-601.1,6127.9,1351.8,-609.2,6038.3,1230.5,-468.2,6207.6,1263.4,-448.6,5955.6,1231.1,-176.3,6261.3,1300.5,-150.2,5906.0,1309.6,48.6,6310.9,1385.3,78.1,5894.5,1313.7,107.4,6319.4,1383.1,144.6,5880.0,1338.1,136.4,6296.0,1400.8,181.3,5923.3,1342.6,101.9,6311.4,1419.6,138.0,5906.2,1347.7,113.0,6299.9,1419.1,154.7,5920.9
