0.0602,0.772,0.0343,0.6318,0.0557,-0.7786,-0.0024,-0.6251,0.5066,-0.4499,-0.4338,-0.594,0.6712,-0.1432,-0.7235,0.0744,0.6401,0.1786,-0.7165,-0.2123
0.0602,0.772,0.0343,0.6318,0.0557,-0.7786,-0.0024,-0.6251,0.5066,-0.4499,-0.4338,-0.594,0.6712,-0.1432,-0.7235,0.0744,0.6401,0.1786,-0.7165,-0.2123
0.0602,0.772,0.0343,0.6318,0.0557,-0.7786,-0.0024,-0.6251,0.5066,-0.4499,-0.4338,-0.594,0.6712,-0.1432,-0.7235,0.0744,0.6461,0.1623,-0.7266,-0.168
0.0602,0.772,0.0343,0.6318,0.0557,-0.7786,-0.0024,-0.6251,0.5066,-0.4499,-0.4338,-0.594,0.6712,-0.1432,-0.7235,0.0744,0.6461,0.1623,-0.7266,-0.168
0.0527,0.7722,0.0239,0.6327,0.0557,-0.7786,-0.0024,-0.6251,0.5066,-0.4499,-0.4338,-0.594,0.6712,-0.1432,-0.7235,0.0744,0.6461,0.1623,-0.7266,-0.168
0.0527,0.7722,0.0239,0.6327,0.0606,-0.7781,0.0009,-0.6251,0.5066,-0.4499,-0.4338,-0.594,0.6712,-0.1432,-0.7235,0.0744,0.6461,0.1623,-0.7266,-0.168
0.0527,0.7722,0.0239,0.6327,0.0606,-0.7781,0.0009,-0.6251,0.5066,-0.4499,-0.4338,-0.594,0.6712,-0.1432,-0.7235,0.0744,0.6461,0.1623,-0.7266,-0.168
0.0527,0.7722,0.0239,0.6327,0.0606,-0.7781,0.0009,-0.6251,0.5066,-0.4499,-0.4338,-0.594,0.6712,-0.1432,-0.7235,0.0744,0.6461,0.1623,-0.7266,-0.168
0.0527,0.7722,0.0239,0.6327,0.0606,-0.7781,0.0009,-0.6251,0.506,-0.451,-0.435,-0.5928,0.6712,-0.1432,-0.7235,0.0744,0.6461,0.1623,-0.7266,-0.168
0.0527,0.7722,0.0239,0.6327,0.0606,-0.7781,0.0009,-0.6251,0.506,-0.451,-0.435,-0.5928,0.6721,-0.1389,-0.7214,0.0927,0.651,0.1458,-0.7352,-0.1202
0.0527,0.7722,0.0239,0.6327,0.0606,-0.7781,0.0009,-0.6251,0.506,-0.451,-0.435,-0.5928,0.6721,-0.1389,-0.7214,0.0927,0.651,0.1458,-0.7352,-0.1202
0.0455,0.7719,0.0131,0.634,0.0635,-0.7779,0.0022,-0.6252,0.506,-0.451,-0.435,-0.5928,0.6721,-0.1389,-0.7214,0.0927,0.651,0.1458,-0.7352,-0.1202
0.0455,0.7719,0.0131,0.634,0.0635,-0.7779,0.0022,-0.6252,0.506,-0.451,-0.435,-0.5928,0.6721,-0.1389,-0.7214,0.0927,0.651,0.1458,-0.7352,-0.1202
0.0455,0.7719,0.0131,0.634,0.0635,-0.7779,0.0022,-0.6252,0.506,-0.451,-0.435,-0.5928,0.6721,-0.1389,-0.7214,0.0927,0.651,0.1458,-0.7352,-0.1202
0.0455,0.7719,0.0131,0.634,0.0635,-0.7779,0.0022,-0.6252,0.506,-0.451,-0.435,-0.5928,0.6721,-0.1389,-0.7214,0.0927,0.651,0.1458,-0.7352,-0.1202
0.0455,0.7719,0.0131,0.634,0.0635,-0.7779,0.0022,-0.6252,0.5059,-0.4517,-0.4358,-0.5917,0.6721,-0.1389,-0.7214,0.0927,0.651,0.1458,-0.7352,-0.1202
0.0455,0.7719,0.0131,0.634,0.0635,-0.7779,0.0022,-0.6252,0.5059,-0.4517,-0.4358,-0.5917,0.6721,-0.1389,-0.7214,0.0927,0.6569,0.127,-0.7404,-0.0659
0.0455,0.7719,0.0131,0.634,0.0635,-0.7779,0.0022,-0.6252,0.5059,-0.4517,-0.4358,-0.5917,0.6721,-0.1389,-0.7214,0.0927,0.6569,0.127,-0.7404,-0.0659
0.038,0.7711,0.0032,0.6356,0.0635,-0.7779,0.0022,-0.6252,0.5059,-0.4517,-0.4358,-0.5917,0.6721,-0.1389,-0.7214,0.0927,0.6569,0.127,-0.7404,-0.0659
0.038,0.7711,0.0032,0.6356,0.0705,-0.7771,0.0032,-0.6254,0.5059,-0.4517,-0.4358,-0.5917,0.6721,-0.1389,-0.7214,0.0927,0.6569,0.127,-0.7404,-0.0659
0.038,0.7711,0.0032,0.6356,0.0705,-0.7771,0.0032,-0.6254,0.5059,-0.4517,-0.4358,-0.5917,0.6721,-0.1389,-0.7214,0.0927,0.6569,0.127,-0.7404,-0.0659
0.038,0.7711,0.0032,0.6356,0.0705,-0.7771,0.0032,-0.6254,0.5059,-0.4517,-0.4358,-0.5917,0.6721,-0.1389,-0.7214,0.0927,0.6569,0.127,-0.7404,-0.0659
0.038,0.7711,0.0032,0.6356,0.0705,-0.7771,0.0032,-0.6254,0.506,-0.452,-0.4363,-0.5911,0.6721,-0.1389,-0.7214,0.0927,0.6569,0.127,-0.7404,-0.0659
0.038,0.7711,0.0032,0.6356,0.0705,-0.7771,0.0032,-0.6254,0.506,-0.452,-0.4363,-0.5911,0.6721,-0.1348,-0.7195,0.112,0.6569,0.127,-0.7404,-0.0659
0.038,0.7711,0.0032,0.6356,0.0705,-0.7771,0.0032,-0.6254,0.506,-0.452,-0.4363,-0.5911,0.6721,-0.1348,-0.7195,0.112,0.6638,0.095,-0.7415,-0.0242
0.038,0.7711,0.0032,0.6356,0.0705,-0.7771,0.0032,-0.6254,0.506,-0.452,-0.4363,-0.5911,0.6721,-0.1348,-0.7195,0.112,0.6638,0.095,-0.7415,-0.0242
0.038,0.7711,0.0032,0.6356,0.0705,-0.7771,0.0032,-0.6254,0.506,-0.452,-0.4363,-0.5911,0.6721,-0.1348,-0.7195,0.112,0.6638,0.095,-0.7415,-0.0242
0.038,0.7711,0.0032,0.6356,0.0779,-0.7762,0.004,-0.6257,0.506,-0.452,-0.4363,-0.5911,0.6721,-0.1348,-0.7195,0.112,0.6638,0.095,-0.7415,-0.0242
0.038,0.7711,0.0032,0.6356,0.0779,-0.7762,0.004,-0.6257,0.506,-0.452,-0.4363,-0.5911,0.6721,-0.1348,-0.7195,0.112,0.6638,0.095,-0.7415,-0.0242
0.038,0.7711,0.0032,0.6356,0.0779,-0.7762,0.004,-0.6257,0.5065,-0.4517,-0.4371,-0.5902,0.6721,-0.1348,-0.7195,0.112,0.6638,0.095,-0.7415,-0.0242
0.038,0.7711,0.0032,0.6356,0.0779,-0.7762,0.004,-0.6257,0.5065,-0.4517,-0.4371,-0.5902,0.6719,-0.1332,-0.7194,0.1147,0.6638,0.095,-0.7415,-0.0242
0.038,0.7711,0.0032,0.6356,0.0779,-0.7762,0.004,-0.6257,0.5065,-0.4517,-0.4371,-0.5902,0.6719,-0.1332,-0.7194,0.1147,0.6671,0.0734,-0.7413,-0.0062
0.038,0.7711,0.0032,0.6356,0.0779,-0.7762,0.004,-0.6257,0.5065,-0.4517,-0.4371,-0.5902,0.6719,-0.1332,-0.7194,0.1147,0.6671,0.0734,-0.7413,-0.0062
0.0299,0.77,-0.0057,0.6373,0.0855,-0.7753,0.0057,-0.6258,0.5065,-0.4517,-0.4371,-0.5902,0.6719,-0.1332,-0.7194,0.1147,0.6671,0.0734,-0.7413,-0.0062
0.0299,0.77,-0.0057,0.6373,0.0855,-0.7753,0.0057,-0.6258,0.5065,-0.4517,-0.4371,-0.5902,0.6719,-0.1332,-0.7194,0.1147,0.6671,0.0734,-0.7413,-0.0062
0.0299,0.77,-0.0057,0.6373,0.0855,-0.7753,0.0057,-0.6258,0.5065,-0.4517,-0.4371,-0.5902,0.6719,-0.1332,-0.7194,0.1147,0.6671,0.0734,-0.7413,-0.0062
0.0299,0.77,-0.0057,0.6373,0.0855,-0.7753,0.0057,-0.6258,0.5065,-0.4517,-0.4371,-0.5902,0.6719,-0.1332,-0.7194,0.1147,0.6671,0.0734,-0.7413,-0.0062
0.0299,0.77,-0.0057,0.6373,0.0855,-0.7753,0.0057,-0.6258,0.5082,-0.4492,-0.4373,-0.5906,0.6719,-0.1332,-0.7194,0.1147,0.6671,0.0734,-0.7413,-0.0062
0.0299,0.77,-0.0057,0.6373,0.0855,-0.7753,0.0057,-0.6258,0.5082,-0.4492,-0.4373,-0.5906,0.6709,-0.1333,-0.7208,0.1119,0.6671,0.0734,-0.7413,-0.0062
0.0299,0.77,-0.0057,0.6373,0.0855,-0.7753,0.0057,-0.6258,0.5082,-0.4492,-0.4373,-0.5906,0.6709,-0.1333,-0.7208,0.1119,0.6722,0.0297,-0.7392,0.0289
0.0239,0.7693,-0.0166,0.6382,0.0855,-0.7753,0.0057,-0.6258,0.5082,-0.4492,-0.4373,-0.5906,0.6709,-0.1333,-0.7208,0.1119,0.6722,0.0297,-0.7392,0.0289
0.0239,0.7693,-0.0166,0.6382,0.0932,-0.7741,0.0082,-0.6261,0.5082,-0.4492,-0.4373,-0.5906,0.6709,-0.1333,-0.7208,0.1119,0.6722,0.0297,-0.7392,0.0289
0.0239,0.7693,-0.0166,0.6382,0.0932,-0.7741,0.0082,-0.6261,0.5082,-0.4492,-0.4373,-0.5906,0.6709,-0.1333,-0.7208,0.1119,0.6722,0.0297,-0.7392,0.0289
