pelvis_x,pelvis_y,pelvis_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,torso_x,torso_y,torso_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,neck_x,neck_y,neck_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_big_toe_x,left_big_toe_y,left_big_toe_z,right_big_toe_x,right_big_toe_y,right_big_toe_z,left_small_toe_x,left_small_toe_y,left_small_toe_z,right_small_toe_x,right_small_toe_y,right_small_toe_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,nose_x,nose_y,nose_z,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_knuckle_x,left_pinky_knuckle_y,left_pinky_knuckle_z,right_pinky_knuckle_x,right_pinky_knuckle_y,right_pinky_knuckle_z,left_middle_tip_x,left_middle_tip_y,left_middle_tip_z,right_middle_tip_x,right_middle_tip_y,right_middle_tip_z,left_index_knuckle_x,left_index_knuckle_y,left_index_knuckle_z,right_index_knuckle_x,right_index_knuckle_y,right_index_knuckle_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z, right_thumb_tip_x, right_thumb_tip_y, right_thumb_tip_z
1610.7,31.6,5900.6,1634.5,23.5,5831.3,1595.3,23.4,5970.5,1595.6,-228.0,5885.2,1675.7,453.8,5834.5,1617.5,437.3,6028.5,1576.6,-486.5,5886.3,1720.1,828.9,5859.1,1666.0,804.9,6075.6,1531.3,915.2,5819.5,1483.4,891.1,6033.7,1567.7,922.2,5778.5,1490.7,880.0,6081.4,1771.5,895.6,5884.2,1713.1,871.4,6082.7,1447.7,-588.2,5804.4,1483.7,-631.6,5809.1,1441.4,-612.9,5848.5,1555.5,-629.8,5834.6,1478.0,-593.6,5913.8,1643.8,-463.0,5771.6,1562.1,-415.4,6022.9,1698.5,-170.2,5752.3,1611.9,-145.8,6070.1,1618.6,75.6,5714.4,1556.1,82.8,6081.2,1608.2,162.7,5694.2,1543.6,148.3,6095.9,1573.9,205.8,5727.2,1533.0,184.6,6058.7,1564.0,153.4,5704.6,1516.8,144.4,6074.6,1547.4,171.5,5721.9,1519.7,160.7,6059.0
1613.9,29.2,5914.1,1637.6,12.7,5843.9,1595.2,20.8,5984.3,1596.7,-232.5,5899.0,1679.6,453.8,5848.8,1619.8,438.2,6038.4,1575.7,-489.7,5899.4,1723.8,830.7,5871.5,1667.7,806.7,6081.9,1535.5,916.0,5832.0,1485.3,891.7,6040.6,1570.6,923.6,5791.0,1492.3,880.7,6087.8,1774.5,897.5,5895.5,1713.8,872.8,6089.7,1452.1,-590.0,5818.4,1489.1,-633.2,5822.6,1445.3,-614.5,5862.4,1559.7,-630.0,5848.3,1483.3,-595.0,5927.2,1646.5,-464.3,5786.1,1565.3,-418.4,6035.9,1702.1,-171.1,5764.3,1612.6,-146.4,6084.4,1622.1,75.2,5727.0,1559.3,81.6,6093.7,1611.8,159.6,5706.8,1546.7,147.4,6108.3,1577.6,202.2,5739.2,1536.0,183.4,6070.8,1567.7,150.9,5717.0,1519.7,143.1,6086.1,1551.4,168.2,5734.4,1522.7,158.8,6070.4
1616.5,22.4,5927.1,1640.6,-1.2,5856.2,1593.8,14.3,5997.6,1596.6,-239.2,5912.3,1682.8,452.4,5862.5,1621.4,438.8,6048.2,1574.3,-493.4,5912.3,1727.4,832.4,5883.5,1669.4,808.4,6088.6,1539.5,916.4,5843.6,1487.0,892.0,6047.1,1573.0,924.8,5802.8,1493.9,881.5,6094.0,1777.5,899.3,5906.5,1714.6,874.2,6097.1,1457.4,-592.4,5831.8,1496.4,-635.1,5835.8,1449.6,-616.3,5875.7,1564.7,-629.8,5861.6,1489.1,-596.4,5940.0,1649.0,-465.7,5800.3,1568.3,-422.4,6048.6,1705.8,-171.9,5776.2,1612.9,-147.3,6097.7,1625.5,75.1,5739.0,1562.3,79.6,6105.6,1615.2,157.4,5718.9,1549.6,146.1,6120.7,1581.0,199.8,5750.5,1538.8,182.1,6083.2,1571.0,148.9,5728.6,1522.5,141.7,6097.9,1554.7,165.6,5746.2,1525.6,156.9,6082.2
1617.2,17.8,5933.4,1641.6,-9.3,5861.9,1591.2,10.1,6004.0,1594.9,-243.9,5919.1,1684.3,451.0,5868.7,1621.2,439.0,6051.3,1571.5,-496.1,5918.7,1728.7,833.0,5887.4,1669.4,809.4,6088.5,1541.4,915.6,5847.2,1487.2,891.5,6047.0,1573.1,924.6,5806.2,1494.0,881.3,6093.7,1778.3,900.2,5909.5,1713.8,874.9,6097.3,1460.9,-594.2,5838.9,1501.7,-636.3,5842.6,1452.2,-617.6,5882.6,1568.1,-628.8,5868.6,1493.1,-597.2,5946.4,1648.9,-466.5,5808.0,1569.5,-425.3,6054.7,1707.5,-172.9,5781.9,1611.0,-148.0,6104.3,1627.1,74.5,5744.9,1562.9,78.3,6110.4,1617.0,154.0,5724.5,1549.5,145.7,6125.7,1583.1,196.1,5755.5,1538.8,181.8,6088.3,1573.0,145.8,5733.8,1522.7,141.0,6102.4,1556.9,161.9,5751.4,1526.3,156.1,6086.6
1616.3,14.3,5934.7,1641.3,-14.1,5862.8,1587.4,7.0,6005.4,1592.0,-246.9,5920.8,1684.9,450.8,5871.2,1619.6,439.0,6050.0,1568.2,-497.7,5920.0,1729.4,833.4,5889.2,1668.2,810.2,6084.3,1543.0,914.6,5848.2,1486.5,890.4,6042.9,1573.0,924.2,5807.6,1492.9,880.5,6089.0,1778.2,900.6,5910.7,1711.5,875.4,6094.2,1463.4,-595.2,5840.8,1505.6,-636.8,5844.3,1453.7,-618.2,5884.3,1570.4,-626.9,5870.3,1495.2,-597.4,5947.7,1648.0,-466.9,5810.6,1568.9,-427.7,6055.6,1707.9,-173.3,5782.8,1608.5,-148.4,6105.8,1627.4,74.3,5746.1,1562.1,77.1,6110.4,1617.3,152.1,5725.8,1548.0,144.8,6125.9,1583.7,194.0,5756.3,1537.3,181.1,6088.4,1573.6,144.3,5734.9,1521.2,140.1,6101.9,1557.6,160.0,5752.6,1525.4,155.1,6086.3
1615.2,11.8,5934.2,1640.6,-17.0,5861.9,1584.9,5.4,6005.0,1589.7,-248.9,5920.6,1684.6,449.4,5871.1,1618.0,438.8,6046.7,1565.5,-499.1,5919.6,1729.0,833.2,5887.4,1666.7,810.6,6078.7,1543.2,913.4,5845.9,1485.5,889.0,6037.0,1571.6,923.4,5805.3,1491.7,879.5,6082.8,1777.3,900.6,5908.4,1709.1,875.3,6089.1,1464.8,-596.1,5840.9,1507.8,-637.3,5844.2,1454.6,-618.8,5884.2,1571.7,-625.7,5870.3,1496.6,-597.6,5947.2,1646.5,-467.2,5811.3,1567.9,-429.1,6054.8,1707.7,-173.8,5781.7,1606.2,-148.7,6105.4,1627.0,74.2,5745.1,1560.7,75.9,6108.4,1617.1,151.0,5724.8,1546.1,143.9,6124.3,1583.7,192.6,5754.7,1535.3,180.4,6086.8,1573.4,143.2,5733.6,1519.4,139.1,6099.8,1557.7,158.6,5751.4,1524.2,154.0,6084.1
1612.5,11.8,5927.5,1637.9,-17.3,5854.8,1581.5,5.2,5998.3,1586.2,-249.4,5914.1,1682.6,448.7,5865.1,1614.9,438.5,6037.5,1562.2,-499.7,5912.8,1727.0,832.3,5880.7,1663.5,810.2,6067.3,1542.1,911.6,5838.9,1483.1,887.0,6025.9,1569.3,921.9,5798.8,1489.0,877.8,6071.3,1774.4,899.6,5900.8,1705.0,874.4,6078.2,1464.0,-596.5,5834.9,1507.4,-637.2,5837.8,1453.9,-618.9,5877.9,1571.0,-624.3,5863.9,1496.9,-597.2,5940.3,1643.7,-466.9,5805.6,1565.4,-429.8,6047.5,1705.5,-173.9,5774.5,1602.6,-148.7,6098.8,1624.8,74.0,5738.2,1557.8,74.6,6100.6,1615.1,149.8,5717.7,1542.4,142.7,6116.6,1581.9,191.1,5747.1,1531.1,179.2,6079.1,1571.5,142.0,5726.3,1515.8,137.8,6091.6,1556.0,157.2,5744.1,1520.9,152.5,6076.0
1611.1,10.7,5925.2,1636.5,-19.3,5852.1,1579.5,3.9,5996.1,1584.5,-250.8,5912.1,1681.8,447.7,5862.7,1613.1,438.2,6032.9,1560.6,-501.1,5910.4,1725.9,831.8,5876.7,1661.7,810.2,6060.5,1541.5,910.5,5835.1,1481.8,885.7,6019.5,1567.6,921.0,5794.7,1487.5,876.8,6064.7,1772.7,899.1,5896.0,1702.3,874.0,6071.6,1464.0,-597.3,5833.2,1507.6,-637.7,5835.8,1454.0,-619.6,5876.1,1571.2,-624.0,5861.9,1497.8,-597.4,5938.0,1642.7,-467.0,5804.2,1564.1,-430.8,6044.8,1704.7,-174.0,5771.8,1600.6,-149.0,6096.7,1623.8,73.8,5735.4,1556.1,73.7,6097.5,1614.2,148.8,5714.6,1540.3,142.1,6113.7,1581.3,190.3,5743.5,1528.6,178.6,6076.3,1570.8,141.1,5723.0,1513.6,137.1,6088.4,1555.4,156.3,5740.8,1518.9,151.7,6072.8
1608.9,11.3,5919.3,1633.8,-19.5,5845.9,1577.1,3.9,5990.3,1582.0,-251.1,5906.5,1679.6,446.8,5857.1,1610.4,437.9,6024.6,1558.3,-501.8,5904.5,1724.1,830.8,5870.3,1658.8,809.2,6050.3,1540.2,908.9,5828.6,1479.8,883.8,6009.4,1565.5,919.6,5788.3,1485.3,875.1,6054.2,1770.1,898.0,5889.0,1698.9,872.8,6061.7,1462.9,-597.7,5828.1,1506.4,-637.7,5830.4,1453.1,-619.9,5870.9,1570.1,-623.1,5856.4,1497.7,-597.2,5932.3,1640.4,-466.8,5799.1,1562.2,-430.9,6038.7,1702.8,-173.9,5765.4,1597.3,-149.2,6091.1,1621.6,73.5,5729.1,1553.4,72.8,6091.0,1612.3,147.7,5708.2,1537.0,141.3,6106.8,1579.3,189.3,5736.6,1524.8,177.8,6069.4,1569.0,140.0,5716.3,1510.4,136.3,6081.2,1553.6,155.2,5734.1,1515.7,150.8,6065.5
1607.8,11.3,5916.9,1632.3,-19.4,5843.1,1576.1,3.7,5988.1,1580.8,-251.1,5904.2,1678.6,446.5,5855.1,1609.0,437.9,6020.6,1556.9,-502.2,5902.0,1723.4,830.6,5867.7,1657.4,808.9,6045.0,1540.0,908.2,5825.9,1479.2,882.6,6004.4,1564.5,918.9,5785.7,1484.3,874.2,6048.9,1768.9,897.8,5886.0,1697.0,872.3,6056.8,1462.2,-598.2,5826.3,1505.8,-637.9,5828.2,1452.8,-620.6,5868.9,1569.7,-622.6,5854.1,1498.2,-597.4,5929.9,1639.1,-466.6,5797.2,1561.3,-431.2,6036.0,1701.8,-173.8,5762.3,1595.5,-149.2,6088.9,1620.1,73.3,5726.3,1551.5,72.6,6087.8,1611.3,147.1,5705.3,1535.0,141.2,6103.4,1578.3,188.5,5733.5,1522.7,177.7,6066.0,1568.0,139.3,5713.4,1508.2,136.2,6077.6,1552.7,154.4,5731.2,1513.7,150.8,6061.9
